470;83;True;243;117;24.9;39;1072988;6845;156.8;VALID
471;35;False;243;117;24.8;39;1072988;6845;156.8;SCORE
472;78;True;244;118;25.0;39;1082528;6848;158.1;VALID
473;25;False;244;118;24.9;39;1082528;6848;158.1;SCORE
474;0;False;244;118;24.9;39;1082528;6848;158.1;SCORE
475;20;False;244;118;24.8;39;1082528;6848;158.1;SCORE
476;30;False;244;118;24.8;39;1082528;6848;158.1;SCORE
477;35;False;244;118;24.7;39;1082528;6848;158.1;SCORE
478;30;False;244;118;24.7;39;1082528;6848;158.1;SCORE
479;42;False;244;118;24.6;39;1082528;6848;158.1;SCORE
480;25;False;244;118;24.6;39;1082528;6848;158.1;SCORE
481;20;False;244;118;24.5;39;1082528;6848;158.1;SCORE
482;72;True;245;119;24.7;39;1090791;6856;159.1;VALID
483;30;False;245;119;24.6;39;1090791;6856;159.1;SCORE
484;50;False;245;119;24.6;39;1090791;6856;159.1;SCORE
485;45;False;245;119;24.5;39;1090791;6856;159.1;SCORE
486;30;False;245;119;24.5;39;1090791;6856;159.1;SCORE
487;45;False;245;119;24.4;39;1090791;6856;159.1;SCORE
488;30;False;245;119;24.4;39;1090791;6856;159.1;SCORE
489;42;False;245;119;24.3;39;1090791;6856;159.1;SCORE
490;85;True;246;120;24.5;40;1099597;6856;160.4;VALID
491;55;False;246;120;24.4;40;1099597;6856;160.4;SCORE
492;60;False;246;120;24.4;40;1099597;6856;160.4;SCORE
493;68;False;246;120;24.3;40;1099597;6856;160.4;SCORE
494;30;False;246;120;24.3;40;1099597;6856;160.4;SCORE
495;25;False;246;120;24.2;40;1099597;6856;160.4;SCORE
496;60;False;246;120;24.2;40;1099597;6856;160.4;SCORE
497;30;False;246;120;24.1;40;1099597;6856;160.4;SCORE
498;40;False;246;120;24.1;40;1099597;6856;160.4;SCORE
499;25;False;246;120;24.0;40;1099597;6856;160.4;SCORE
500;30;False;246;120;24.0;40;1099597;6856;160.4;SCORE
